class;bad_scores;;;;;;;;;;;;
03.02.2003;5788.8;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N4395570800058 . В;09.02.2009;5788.8;;;;;;;;
03.02.2003;9648;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N4395570800018. В ;09.02.2009;9648.0;;;;;;;;
03.02.2003;20260.8;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ N4395570800008. В ;09.02.2009;20260.8;;;;;;;;
03.02.2003;7361.64;ОПЛАТА ПО СЧЕТУ N 100005980880 ОТ 27.12.2002Г ОПЛА;09.02.2009;7361.64;;;;;;;;
03.02.2003;6194.98;ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006073241 ОТ 10-01-09 В Т;09.02.2009;6194.98;;;;;;;;
03.02.2003;2323.36;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.100006180171 ОТ 12.01;09.02.2009;2323.36;;;;;;;;
03.02.2003;7523.1;ОПЛАТА ПО СЧЕТУ ЗА УСЛУГИ СВЯЗИ N 4184425100048  В;09.02.2009;7523.1;;;;;;;;
03.02.2003;14500;ЗА УСЛУГИ ПО СЧ. 100005981227 ОТ 27.12.02 И ПО СЧ.;09.02.2009;14500.0;;;;;;;;
03.02.2003;11136.98;ОПЛАТА ПО СЧЕТУ  100006244302 ОТ 17/01/09 ЗА УСЛУГ;09.02.2009;11136.98;;;;;;;;
03.02.2003;24638.47;ОПЛАТА ПО СЧЕТУ N 100006226796 ОТ 17.01.2009Г. ЗА ;09.02.2009;24638.47;;;;;;;;
03.02.2003;5996;;09.02.2009;5996.0;;;;;;;;
03.02.2003;3159.01;ПЕРЕЧИСЛ. ЗА УСЛУГИ СВЯЗИ ПО СЧ. 100006217791 ОТ 1;09.02.2009;3159.01;;;;;;;;
03.02.2003;21690.63;ЗА УСЛУГИ СВЯЗИ ПО С/Ф N100006151015.100006151029 ;09.02.2009;21690.63;;;;;;;;
03.02.2003;28211.23;ОПЛАТА ПО СЧ.N 1ОООО636О25О ОТ 27.01.2ООЗГ. 3А  УС;09.02.2009;28211.23;;;;;;;;
03.02.2003;26138.94;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ. 100006241764 ОТ 17.0;09.02.2009;26138.94;;;;;;;;
